epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
117,1767.6613096,1171.59937482,100,5,17.59220296,8.17713027,0.26388304,d671c5c556d20bc57faf8d7cc4f9f2b52633265a6e7adedbe1d54096069dd588
118,1776.13984005,1177.90493062,100,5,17.6766131,8.21338125,0.2651492,2f5561fd2fcdd7e949a287a109da39575a31d4e75b691ce4e69cfe79566c5265
119,1784.65602568,1184.23832136,100,5,17.7613984,8.24976465,0.26642098,96534f49abb58bf680e8def1c344f0cca9e9b0fb14ab8023eca5657c04311ba8
120,1793.21000478,1190.59964752,100,5,17.84656026,8.2862807,0.2676984,48a2fa5cbe3a90ba2fdf5e451584bcc43a808aa839a302afb76f14f5d2f808bd
121,1801.80191588,1196.9890097,100,5,17.93210005,8.3229296,0.2689815,b9d910a4ff9d7d541ae668ab04c401d7ec76cab5ec619522c6e0b7d7d530f5ef
122,1810.43189772,1203.40650865,100,5,18.01801916,8.35971155,0.27027029,8f990532ee08d7daa3f336ff7dd3e96505a1c245ca13fc12e829ccd8141c87bc
123,1819.10008926,1209.85224528,100,5,18.10431898,8.39662676,0.27156478,fa7939761b7cbdf6f43548d8fa6186832972719bec3156046efd0e4f70219ac1
124,1827.80662969,1216.32632061,100,5,18.19100089,8.43367542,0.27286501,609e9b85b4839669af4613134804843a1347bfc6e028704c688b5b45bd5aa666
125,1836.55165841,1222.8288358,100,5,18.2780663,8.47085773,0.27417099,0e722bfef969a87b63ff87455c4720708d115830083c30adb9aa08df70a65fc1
126,1845.33531505,1229.35989216,100,5,18.36551658,8.50817389,0.27548275,353396eeb215469eff6cd8cfb328daae8bc5820a8d49277fadb59ab92a597f4f
127,1854.15773944,1235.91959113,100,5,18.45335315,8.54562409,0.2768003,5dc73f99397fc7d18106ad00bdbd96cadaeb20a9dbf31900cbe31ebc076ff3b0
128,1863.01907161,1242.50803428,100,5,18.54157739,8.58320851,0.27812366,10f4f3884763e09ab414205a7cc48088558ed1b7eb4e1b509c768243aaf3521c
129,1871.91945182,1249.1253233,100,5,18.63019072,8.62092735,0.27945286,8500a81e5fac0c461b88c128a713259d276521291b2cefbc858e8f97c4d412bc
130,1880.85902051,1255.77156,100,5,18.71919452,8.65878077,0.28078792,755b5c8bffc6fa21053342c2c668ad4e940e0aefdd6933a633519942f9fe424f
131,1889.83791833,1262.44684633,100,5,18.80859021,8.69676897,0.28212885,357942a065f63a7b851a10bf34e78668bff0d6c28a6c2e4c3536176adeca083c
132,1898.85628614,1269.15128434,100,5,18.89837918,8.73489212,0.28347569,96e4c5614ed3d0be140257e2d6cb51070b6a674bcc516c92b4479bd4cae83c6c
133,1907.91426497,1275.88497621,100,5,18.98856286,8.77315039,0.28482844,83389254c471c643a4529b8bf6d1f471a890d645176e501e1794b8243007c503
134,1917.01199607,1282.64802424,100,5,19.07914265,8.81154396,0.28618714,01f877e0193e4bb2532eefb87c55de9324b187e4b1b1f9949ba1e4b2c7b0bcb3
135,1926.14962085,1289.44053082,100,5,19.17011996,8.85007298,0.2875518,65be9c9dc75a04962a2e87d939b96b65bf1f38337079ba9edf0e2ec7763374d6
136,1935.32728092,1296.26259848,100,5,19.26149621,8.88873763,0.28892244,cbebe66629cfab4ae31115a17a8250feab5c6fa9c9b365129e38ea188f95aa5a
137,1944.54511808,1303.11432985,100,5,19.35327281,8.92753807,0.29029909,109ded919ef04571fbbb3990d40a872ebf2ccf230fb6e86fee318ef27ee93e22
138,1953.8032743,1309.99582764,100,5,19.44545118,8.96647445,0.29168177,b01bb70dc49d0cc191787d28e3cb5051b980712434fbf3fb4abb7aec0fc9f4af
139,1963.10189171,1316.90719469,100,5,19.53803274,9.00554692,0.29307049,adeab46cd0698d85ee28fad159f8bb1908bae1ca5fcec3af1e1c4a8386be35ed
140,1972.44111264,1323.84853393,100,5,19.63101892,9.04475565,0.29446528,1800fdd2f69a02caf947facf6dc6305c41cfbc30479f2fb80222d1fe944ba146
141,1981.82107959,1330.81994838,100,5,19.72441113,9.08410078,0.29586617,a8cda60a23970432bc08fd0a5f7be1a1befda7f410c72de15fe2f522cbdcad9a
142,1991.24193519,1337.82154117,100,5,19.8182108,9.12358244,0.29727316,1e631756fbfb9fcff164246117a566eacb3f6066f2ab00ca98a9064a4ee36693
143,2000.70382227,1344.85341551,100,5,19.91241935,9.16320079,0.29868629,b984c00f610b50c0aa59a2395fc072f0de7acb0e94c32d9c342be55ae288d41d
144,2010.20688379,1351.9156747,100,5,20.00703822,9.20295595,0.30010557,81b8a565a938affbd373badbc381d184169c1b525df29d23bee45fb9d8206e5b
145,2019.7512629,1359.00842213,100,5,20.10206884,9.24284808,0.30153103,f052b4e59f0c42a86ae4fe3d7309dfc12cbcc18b7d8221d6181a0e8dcc8470ca
146,2029.33710287,1366.13176126,100,5,20.19751263,9.28287728,0.30296269,749c65894aaa8e175eaa2377eb1d6a28c1d97e0ee6a47112c77039de7c11df61
147,2038.96454714,1373.28579565,100,5,20.29337103,9.3230437,0.30440057,b69eb1d58c08b0b2a8ed969a940f06153cedbda61cb80e0418571ed1d45af933
148,2048.63373927,1380.47062893,100,5,20.38964547,9.36334745,0.30584468,1e37e99e085daa9b73fa49ef965925149f8c62ba4df87ed719799147fd8a433e
149,2058.34482299,1387.6863648,100,5,20.48633739,9.40378866,0.30729506,709695e75676c296dcd7b5671ca871b0dec732bc521bd38ff7a6bd402d290681
150,2068.09794214,1394.93310702,100,5,20.58344823,9.44436743,0.30875172,9f913a79a9a31201792353d308365ca335ac1c840f76803c6086a240a2f1f12d
151,2077.89324072,1402.21095944,100,5,20.68097942,9.48508389,0.31021469,626929c487e24f18f10ad71b304b7e177c1ce8049e6cc6515fa83b197d34a5dc
152,2087.73086285,1409.52002596,100,5,20.77893241,9.52593814,0.31168399,073acf9424c7b7676305fd98cc071626f33ec3cf346870e77f4ca56ddbeab5e7
153,2097.61095276,1416.86041055,100,5,20.87730863,9.56693028,0.31315963,9000cf3a76a7616df52ea2a8c14f0604e35c2b22462cfdd95cd5870de935b7af
154,2107.53365482,1424.23221725,100,5,20.97610953,9.60806042,0.31464164,cbf4e1f3ed9aae36b4fce8f24e7dbf6b73c0dc59b7852bc32aa2d798376e041e
155,2117.49911352,1431.63555012,100,5,21.07533655,9.64932865,0.31613005,1226f84bfe43e43148900e1cca7fc16e458c9947235b6a58f4ab39c6a6eace7d
156,2127.50747346,1439.07051331,100,5,21.17499114,9.69073507,0.31762487,d963b14a84f7e4946147e0dc66185f600cad482b5b70067730c29e9029050e1b
157,2137.55887934,1446.537211,100,5,21.27507473,9.73227976,0.31912612,5f9027d1e7b50a87480c6cd18b51bc540dadf8eea2d621772b7eb9ee1ca6d30a
158,2147.65347597,1454.03574741,100,5,21.37558879,9.7739628,0.32063383,2b5f41ccb647ea34e627f0361caaa58021e2781688083b2912814c872f8a200a
159,2157.79140828,1461.56622682,100,5,21.47653476,9.81578429,0.32214802,fb7bc972a9c6b86e68bf77bb4e388242dce9168eccbf2e825a103d113cf0ceec
160,2167.97282128,1469.12875354,100,5,21.57791408,9.85774429,0.32366871,3b2193fc274463b298b59629b368c66c58666b16728cc294c70702c050f6c8f7
161,2178.19786007,1476.72343192,100,5,21.67972821,9.89984287,0.32519592,2c7694c800d6194fbf1e72fa134a6354799b905ef9a409d834ab453b5dc7cb17
162,2188.46666987,1484.35036634,100,5,21.7819786,9.94208012,0.32672968,455c74941efc4ecd6c7ffd5d0a6ad680c287a51fe553d00232358aba61cbf0a9
163,2198.77939595,1492.0096612,100,5,21.8846667,9.98445608,0.32827,575e5ab39da9f92292b3108cbd494b017bd4504b73e60cf6e4a60290782a2286
164,2209.13618367,1499.70142094,100,5,21.98779396,10.02697081,0.32981691,31be9110d414cefc7ed24a240168e607fa7ee8de5f4e5182d860ef4e21348d0d
165,2219.53717848,1507.42575001,100,5,22.09136184,10.06962438,0.33137043,e9f9aa97e39a3112579d9fc8124125d8c3c6eb3149ad60a4eb8da5a9452d8a2d
166,2229.98252589,1515.18275289,100,5,22.19537178,10.11241683,0.33293058,f117bcff6e6461305b9126f60b104969b788cf73422dc785097cace5266d8acc
167,2240.47237149,1522.97253409,100,5,22.29982526,10.15534822,0.33449738,36c726dbdd050937bde3a5e9ca41250f172593e83bbafc94b325980da9a44e7c
168,2251.00686092,1530.79519809,100,5,22.40472371,10.19841857,0.33607086,6a9b569877cd85461b3970af8aee85f46297d164816a413672c59a5023f73200
169,2261.58613988,1538.6508494,100,5,22.51006861,10.24162793,0.33765103,0bd149c563675b926d71cb2afd74ef766c53a2a8165092d241500e76d198234e
170,2272.21035413,1546.53959254,100,5,22.6158614,10.28497633,0.33923792,e0353a5262c00d0dc96feb2e69a14b9f740abed9a3bd1a07759b0f46ec76f1af
171,2282.87964947,1554.46153202,100,5,22.72210354,10.32846379,0.34083155,ddfe882b19083d327440262d2e5de2ce5630acee019905238dac20b45f950b21
