epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
280,1295.37612803,0.0,110,5,14.24178427,0.47747663,0.19099065,9fea3b00d57137e2254d8651feff7c84fcde7f5f05956efc1c06c63e3db09eba
281,1296.04487377,0.0,110,5,14.24913741,0.47767553,0.19107021,ab01f3cb27df35211c5dc0e927000ce8d269b05009945698e0c99311501ad69f
282,1296.71389803,0.0,110,5,14.25649361,0.47787447,0.19114979,1a2e67730679992f7c661a7c78576d450d9cbd13a3800cd2057856ba35d260cd
283,1297.38320083,0.0,110,5,14.26385288,0.47807343,0.19122937,2baa1932579cd95eefdaf60a3098b41a56f7feb60bfc6107d829ca011c08a1d0
284,1298.05278223,0.0,110,5,14.27121521,0.47827243,0.19130897,c196dc638fc6096595e0de269ca8caa24bb0548754d2a6d559525d303605f4d1
285,1298.72264229,0.0,110,5,14.2785806,0.47847147,0.19138859,61c3a85b7570ac1a5e0fd62be547714fe68afd09c1ec2817b1b20de4fef0843e
286,1299.39278105,0.0,110,5,14.28594907,0.47867054,0.19146822,9aff21bc716f0ac6ed5b2854d00bc974aca0b9cf3b7f92b6330d44ed04a1cb1f
287,1300.06319855,0.0,110,5,14.29332059,0.47886964,0.19154786,69fefce999c1f0ab52533ff38a6168a3165ee060f5a0060da5ee1da05bfdcfd1
288,1300.73389483,0.0,110,5,14.30069518,0.47906877,0.19162751,e7824b0cb2b49347a1e439dbd686221ded7cfae158a20a303db0a01ec3d1044a
289,1301.40486995,0.0,110,5,14.30807284,0.47926794,0.19170718,e50c9571a9888475836cbfcf20e7540ea87d4775762d7a3ccf003602303891b1
290,1302.07612395,0.0,110,5,14.31545357,0.47946714,0.19178686,048826a19965f5aae4d9011caf2e9f1cfffeb2d57a59a5067b085ac013c37b68
291,1302.74765687,0.0,110,5,14.32283736,0.47966637,0.19186655,b9af78045b94d94d44f17dd0f03ef86795811165118c3821a201593c9f89cca2
292,1303.41946877,0.0,110,5,14.33022423,0.47986564,0.19194626,085563aaab96f6207d97dec5c6ae22ca19d1851bb8ab179443b9a4aca8b2c7a5
293,1304.09155969,0.0,110,5,14.33761416,0.48006494,0.19202598,0f81bef51da740cad270886ad6adbfce34ca7d04d8b67d06937cc9bc358fa986
294,1304.76392967,0.0,110,5,14.34500716,0.48026427,0.19210571,e8c9ab26f7bb152692c661023f0734e7b1a64dbd0921720eec222d0872620534
295,1305.43657877,0.0,110,5,14.35240323,0.48046364,0.19218546,275725101e7db916ac3bfb595d8a9d347ec8f0afdc1eed7835da9dbdb14aff90
296,1306.10950703,0.0,110,5,14.35980237,0.48066304,0.19226522,d1cf7a37a182e517da6ab6b96d7cb7d4ddddacfca282864ad93f366db62555a4
297,1306.78271449,0.0,110,5,14.36720458,0.48086247,0.19234499,588b01321135209525a4ef39b67be67961a68050ad92573473d127385511e581
298,1307.45620121,0.0,110,5,14.37460986,0.48106194,0.19242478,b03dce67b60bb22d9ce8a0eea871e670abf2bbffe2fc32a3d0a41ee06461924e
299,1308.12996721,0.0,110,5,14.38201821,0.48126143,0.19250457,3e9ba22508da0942174fd27ad934fa2d9a2044f7b292d656908467ac94107415
300,1308.80401255,0.0,110,5,14.38942964,0.48146096,0.19258438,ed586540569493eb720593476101c1e9bf556fbd43f4bb9a449c1ef56599ab37
301,1309.47833729,0.0,110,5,14.39684414,0.48166053,0.19266421,4455362d48c7ca1015237d105b8e62790ced38b79c09d8b66df169c09c0bb147
302,1310.15294147,0.0,110,5,14.40426171,0.48186013,0.19274405,b0cb186a2d44046cdfbf07c9ead85f0e5ba3dbfb2da3f1274ebf4afdf700a697
303,1310.82782512,0.0,110,5,14.41168236,0.48205975,0.1928239,7b64658e6a7eb8d27fa7ef06ab59a1f2701ece9619f4e25adca60ab6e2614869
304,1311.50298831,0.0,110,5,14.41910608,0.48225942,0.19290377,0b3ce81b8881b2c6468c52aac5c0744ea45f78a66e26c3d63767252ee8dedb24
305,1312.17843106,0.0,110,5,14.42653287,0.48245911,0.19298364,e54c6406dea60d28524d00af2e2afddd871785424a6f234c779b1a273fdb9f58
306,1312.85415344,0.0,110,5,14.43396274,0.48265884,0.19306354,59db0584bee69ceb37d5a43404124a0b5e36e77922b4ffaf7335c957301eff60
307,1313.53015548,0.0,110,5,14.44139569,0.4828586,0.19314344,6575285cd0dd25793b54d1d0f5f9d9bc66edee4b70be0bef019a024fbef1b56c
308,1314.20643723,0.0,110,5,14.44883171,0.48305839,0.19322336,ca78eb562589275b445bfedb4c3198439b7cb32d826d6f5f0b3940b6503268bd
309,1314.88299872,0.0,110,5,14.45627081,0.48325821,0.19330328,dd35367a6b1c86a699c8d01a4f22a673e56b76511452848a63f331f87988262e
310,1315.55984002,0.0,110,5,14.46371299,0.48345807,0.19338323,e345565634daa8763bba8dc51cbe1ae0f7aff6d253e4bea7efe6b6393d6f632d
311,1316.23696116,0.0,110,5,14.47115824,0.48365796,0.19346318,d12a583d45c45d7c02816a19dc70f9cf606f684a19c740026f3e2e38260f801e
312,1316.91436219,0.0,110,5,14.47860657,0.48385788,0.19354315,2fdc884717fb97525fb0f783f47a1644692b646b2c224ab1eeae5036d776deff
313,1317.59204315,0.0,110,5,14.48605798,0.48405783,0.19362313,18e94b638f30f8421da0f1238d995644583ac7f9b3dd7ea52e1888039e448a45
314,1318.2700041,0.0,110,5,14.49351247,0.48425782,0.19370313,60b3e2e2636b6d1a9bb58fb4179b21f92846b8eebd94b91407997142b85c65fc
315,1318.94824506,0.0,110,5,14.50097005,0.48445783,0.19378313,339234f49ca49ce500e4891208a47bb3b43ee76349c7e75d4cc8527f307a2a48
316,1319.62676609,0.0,110,5,14.5084307,0.48465788,0.19386315,42407f69a9fb4c5be4e39ea09fbd8342e4cf5b89484f523b70fc8da71ab56f7c
317,1320.30556723,0.0,110,5,14.51589443,0.48485796,0.19394318,5a0fc80de75bdff3103506e8bbfed0fc2f0d07908643d71a5a17e7472bbf6ea1
318,1320.98464854,0.0,110,5,14.52336124,0.48505808,0.19402323,c271528d42c68e6a621f2ed65b7666e8a4ea441632d78c9b19d2762d52c20119
319,1321.66401005,0.0,110,5,14.53083113,0.48525822,0.19410329,b5b6721040cdfc64f5ac8c5e47a119f20f971a686d4ad914e4a78c62f4d28005
320,1322.34365181,0.0,110,5,14.53830411,0.4854584,0.19418336,f6b9226526c0772f697c9a8a4bcab38287c44b5579feef76b6edab057783f595
321,1323.02357386,0.0,110,5,14.54578017,0.48565861,0.19426344,fcc4b2a19224ae313bcf9bef07236d2ed398abc7d04e7364e82ed22271684945
322,1323.70377625,0.0,110,5,14.55325931,0.48585885,0.19434354,f24d40cbd95e03b500233b9037b28f9d51ec8625a65c61d3db115f886d3d9f8e
323,1324.38425902,0.0,110,5,14.56074154,0.48605912,0.19442365,7a7eac07d46241c7d0a4a075b5baa8a478bda08e5b60ebe285f6750e00fa73b5
324,1325.06502221,0.0,110,5,14.56822685,0.48625942,0.19450377,d52ac2c085bcaf5cfc42c5fee27429e33aef53f48ab42e82a642b0287888da88
325,1325.74606587,0.0,110,5,14.57571524,0.48645976,0.1945839,fb4132fce1b459f002b5afa9cb087cb44343741e9a3577655b72b2d9648c3cbe
326,1326.42739004,0.0,110,5,14.58320672,0.48666012,0.19466405,7588194c71f9b40a9639dff4f2a92f3e4ec1038d92beb08b0c5b567a5979db28
327,1327.10899477,0.0,110,5,14.59070129,0.48686052,0.19474421,5c24b1d7de72c9150b6581d7b1fbfb3ed0b60710a72477b33cb9347705c4c8d5
328,1327.7908801,0.0,110,5,14.59819894,0.48706095,0.19482438,7a4908462419af942b8fbe50fa795c4f219c6e2bd59279cd8f13c19debc2596c
329,1328.47304607,0.0,110,5,14.60569968,0.48726141,0.19490456,d07a5f3d96015c1d7556f60914232636eb0f9e15afca7e90a03b287a32bbfd0d
330,1329.15549274,0.0,110,5,14.61320351,0.48746191,0.19498476,22b32c6ee9785edbfa11b713f7f9f07a02d7fab9af0508236be771e628a20f46
331,1329.83822014,0.0,110,5,14.62071042,0.48766243,0.19506497,1ccf01c70de0c170d8877130339acdede757dc78d39ee3529552254969b1588d
332,1330.52122831,0.0,110,5,14.62822042,0.48786298,0.19514519,6ddbf02d5c134be5ba9720e4e049c58ccb1fb618ab94b75a4817c8a08a3367f8
333,1331.20451731,0.0,110,5,14.63573351,0.48806357,0.19522543,dd0385f4d118aaf90a241e232d0a737ea4caf0be3f1da049f91629cff0d436a5
334,1331.88808718,0.0,110,5,14.64324969,0.48826419,0.19530568,4e9f82303c9054ad5dee694e7172c0c039ebea11cf4cc4415c3832de0ae2bd4e
335,1332.57193796,0.0,110,5,14.65076896,0.48846484,0.19538594,cf655527e4519dc996b937ad3fa1f41147947407329b640997e1e38d347d47f8
336,1333.25606967,0.0,110,5,14.65829132,0.48866551,0.1954662,75d331174633a5834f85566d83a4c026d37cf66635c7828875224af50e249df3
337,1333.94048238,0.0,110,5,14.66581677,0.48886622,0.19554649,e6039278169c32ffd950720483249f68137bc30597019dd07e2a8108e9bba0c6
338,1334.62517614,0.0,110,5,14.67334531,0.48906697,0.19562679,935d10e504b8a676b2e04e34e5550c8761c88274c447c71916813acdd763b231
339,1335.31015098,0.0,110,5,14.68087694,0.48926774,0.1957071,2ff2196330df85a0f4a6ddb2165e42fa3cfa0bf27245d5d484ca756294f6cf23
340,1335.99540694,0.0,110,5,14.68841166,0.48946854,0.19578742,f0cb72e16713eaffa1cec739c24defd79e1f7402d1c11155edb9a657952dc291
341,1336.68094406,0.0,110,5,14.69594948,0.48966937,0.19586775,d116a9cd7eda1f9eb1b0e4dfd6c76e6f0a9cf821905d299f973183c29b64458e
