epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
353,2053.36188586,0.0,120,5,24.60998137,2.04040704,0.48969769,6639416a1464726f6cd771c7a28c1da00ee293d03ef3ed7887ec197c76411770
354,2055.89446776,0.0,120,5,24.64034263,2.04240476,0.49017714,513d5987871e3fa96dbf34cca56117010dc077f9ee91f88562964de7b69be522
355,2058.42952767,0.0,120,5,24.67073361,2.04440315,0.49065676,6c56bd547745cb0313e48fba4773ffaa73458b1d6c08f7649c38511fc0745f87
356,2060.96706642,0.0,120,5,24.70115433,2.04640222,0.49113653,679d8a6cc6a2ac85c99ff5338b4fe86301cca952c2d23f0c522186ee6798d682
357,2063.50708485,0.0,120,5,24.7316048,2.04840196,0.49161647,5f306058232c94bf202ce18e9743fc9531e78c5ec784888c51a8eb665670fede
358,2066.04958376,0.0,120,5,24.76208502,2.05040235,0.49209656,d9634c2290c5642dfad8d8ca0169aafda2e863579f1e5afa02914937446e1ae5
359,2068.59456399,0.0,120,5,24.79259501,2.05240341,0.49257682,09a3f01fb8489326399fd823fea10278c000341584efabab74d1863f65a15bf8
360,2071.14202635,0.0,120,5,24.82313477,2.05440513,0.49305723,6e26359ea0917b2e0901e5b2636cd93a9af3e783fb6c9f3b249ae2225551e777
361,2073.69197165,0.0,120,5,24.85370432,2.0564075,0.4935378,2f5f0324f506ccc673b4ddc04442cb81be16bda087d5cc8965ae1de73920f9cf
362,2076.24440071,0.0,120,5,24.88430366,2.05841053,0.49401853,66753a3bb20a48a0120ee3454a6679b80b1579746f4bc8e2534bd8d404e3bf6e
363,2078.79931432,0.0,120,5,24.91493281,2.0604142,0.49449941,bece662001ab9a5021534f2ed822e5a534e5f0fd8e9e3b6db7fcfa99cbbc00ca
364,2081.35671328,0.0,120,5,24.94559177,2.06241852,0.49498044,c61183752c6bae3d6eb4587054dda6883bbf60d35d87fc666ef45cd24262201f
365,2083.9165984,0.0,120,5,24.97628056,2.06442348,0.49546164,d1e8276584bb9232322399623fc37f27d194c88d11360f3c711c3a6bb120d37f
