epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
91,1366.33444726,1059.43546529,100,5,13.61691945,4.50633311,0.13616919,5ab97e0832d8b2b5690302f340e964c2e27cc6296c551cec46a00d5556acfe43
92,1370.99188949,1063.36755976,100,5,13.66334447,4.52080879,0.13663344,37fce51744a6d6d7874e0d2fd455f8d387c3447e1bdabce8bdf914785f072ef5
93,1375.66431367,1067.31225306,100,5,13.70991889,4.53532499,0.13709919,cedaec769154818575bb6673f4203fbfc51609b143b170557e27ddfe116ebe7d
94,1380.35176188,1071.26958023,100,5,13.75664314,4.54988178,0.13756643,a934dc8dbb14320eb42fb12b72bde91dcb6779bd263248c23ed8e8321a037f1e
95,1385.05427629,1075.23957636,100,5,13.80351762,4.56447923,0.13803518,3cd4c619df5deedf7ce910cd0d87a241af2a6cdebe549e07df4483a95f89dc5a
96,1389.77189914,1079.22227661,100,5,13.85054276,4.57911742,0.13850543,48a03c842491241d242e6c904320c9ec6c3c2801fb0b273dd7fb8af73e2443bc
97,1394.50467275,1083.2177162,100,5,13.89771899,4.59379642,0.13897719,3c4b6ac0377de8729c7298d76d06c67d36e255fa2d360404fb9b2cf5d756237b
98,1399.25263952,1087.2259304,100,5,13.94504673,4.6085163,0.13945047,9320ececa97657a2ae4115c781480fe61fb64f6c0b8967e8bce23556e284fb63
99,1404.01584191,1091.24695456,100,5,13.9925264,4.62327713,0.13992526,52a9eebfff7745b3269bb0031b2f118f5c1ee464b5533e3f924e534a380b07bb
100,1408.79432247,1095.28082406,100,5,14.04015842,4.63807898,0.14040158,71dadfde529d024c6b75ff9a3220e9c22502b8b0e7dbf1a4ec6f0976ed55d0d8
101,1413.58812383,1099.32757437,100,5,14.08794322,4.65292193,0.14087943,77fcd4ede568e82feb57f2050bd355a91f18966afe18418a32cde14f208177de
102,1418.39728868,1103.387241,100,5,14.13588124,4.66780604,0.14135881,59ff8fa350080eb23121f70fdaa6896106dee16fb0b6724eaae6f50a54d49956
103,1423.2218598,1107.45985952,100,5,14.18397289,4.68273139,0.14183973,4f49437b0108bcc9b8cc101e17de62267f0203a8022d10e9d44920d17e5906f0
104,1428.06188004,1111.54546558,100,5,14.2322186,4.69769805,0.14232219,64d2000334b54363f67989f5616aed1281a0ec34881c5623138d6cd35e26589c
105,1432.91739231,1115.64409486,100,5,14.2806188,4.71270608,0.14280619,3e354f68dbb88084668f4818a6e48c2c380d91559eff4ae2e9217b01019d82d6
106,1437.78843961,1119.75578312,100,5,14.32917392,4.72775556,0.14329174,9e768ebe4c6812c1adb60c2ad96353491df1d2b9ef87c0f6eced7149bc993f54
107,1442.67506501,1123.88056618,100,5,14.3778844,4.74284656,0.14377884,e80f83706ee22e0a51f3d03928eb0756cad9228dba5b07fc4f2942da63c65f10
108,1447.57731166,1128.0184799,100,5,14.42675065,4.75797914,0.14426751,9f518f921758b8a243833ec2796a684c9d68cbfed8ad00cffe62fc577e07d492
